type,key,label,candidateCount,sampleAnswers
contains_sequence,contains_sequence:pre,PRE を含む単語,6479,"acupress, acupressure, adpress, afterimpression, afterpressure, angiopressure, antepredicament, antepredicamental, antepreterit, antepretonic, antidepressant, antidepressants"
contains_sequence,contains_sequence:ck,CK を含む単語,6413,"aback, ablewhackets, ablock, abococket, abovedeck, abricock, acheck, ack, ackee, ackees, ackey, ackeys"
contains_sequence,contains_sequence:ov,OV を含む単語,6353,"abdominovaginal, abdominovesical, above, aboveboard, abovedeck, aboveground, abovementioned, aboveproof, aboves, abovesaid, abovestairs, acetoveratrone"
contains_sequence,contains_sequence:ical,ICAL を含む単語,6339,"aaronical, abapical, abbatical, abdominovesical, abiogenetical, abiogenetically, abiological, abiologically, abiotical, abiotically, ableptical, ableptically"
contains_sequence,contains_sequence:tra,TRA を含む単語,6305,"abastral, abstract, abstractable, abstracted, abstractedly, abstractedness, abstracter, abstracters, abstractest, abstracting, abstraction, abstractional"
contains_sequence,contains_sequence:ze,ZE を含む単語,6275,"abastardize, abaze, abiezer, ablaze, ableeze, abnormalize, abnormalized, abolitionize, abolitionized, absolutize, academize, academized"
contains_sequence,contains_sequence:con,CON を含む単語,6257,"absconce, abscond, absconded, abscondedly, abscondence, absconder, absconders, absconding, absconds, absconsa, aceconitic, aconative"
contains_sequence,contains_sequence:if,IF を含む単語,6240,"abortifacient, acariform, acetabuliferous, acetabuliform, acetify, acetification, acetified, acetifier, acetifies, acetifying, acidiferous, acidify"
contains_sequence,contains_sequence:br,BR を含む単語,6084,"abbr, abbrev, abbreviatable, abbreviate, abbreviated, abbreviately, abbreviates, abbreviating, abbreviation, abbreviations, abbreviator, abbreviatory"
contains_sequence,contains_sequence:ru,RU を含む単語,6047,"aaru, aberuncate, aberuncator, ablepharus, abrupt, abruptedly, abrupter, abruptest, abruptio, abruption, abruptiones, abruptly"
contains_sequence,contains_sequence:ae,AE を含む単語,5995,"abietineae, abollae, abrahamidae, abscissae, acaena, acalephae, acalypterae, acalyptratae, acanthaceae, acanthodidae, acanthomeridae, acanthuridae"
contains_sequence,contains_sequence:lin,LIN を含む単語,5991,"ablings, ablins, abseiling, acauline, acclinal, acclinate, acephalina, acephaline, acervuline, acetylaniline, acetylcholine, acetylcholinesterase"
contains_sequence,contains_sequence:ted,TED を含む単語,5985,"abalienated, abated, abbeystede, abbreviated, abdicated, abducted, aberrated, abetted, abirritated, abjectedness, abjudicated, ablactated"
contains_sequence,contains_sequence:sti,STI を含む単語,5958,"abdominocystic, ablastin, absolutistic, absolutistically, abstinence, abstinency, abstinent, abstinential, abstinently, accosting, achondroplastic, acystia"
contains_sequence,contains_sequence:ive,IVE を含む単語,5845,"abdicative, abditive, aberrative, abessive, abirritative, abjective, abjunctive, ablative, ablatively, ablatives, abnegative, aborsive"
contains_sequence,contains_sequence:tt,TT を含む単語,5815,"abattage, abattis, abattised, abattises, abattoir, abattoirs, abattu, abattue, abbott, abettal, abettals, abetted"
contains_sequence,contains_sequence:able,ABLE を含む単語,5812,"abandonable, abatable, abbreviatable, abdicable, abhominable, abilitable, able, abled, ableeze, ablegate, ablegates, ablegation"
contains_sequence,contains_sequence:oi,OI を含む単語,5802,"abattoir, abattoirs, abjoint, aboideau, aboideaus, aboideaux, aboil, aboiteau, aboiteaus, aboiteaux, abreuvoir, absoil"
contains_sequence,contains_sequence:nte,NTE を含む単語,5798,"abantes, abdominoanterior, abdominocentesis, abducentes, abenteric, abintestate, absented, absentee, absenteeism, absentees, absenteeship, absenter"
contains_sequence,contains_sequence:ene,ENE を含む単語,5797,"abietene, abilene, abiogeneses, abiogenesis, abiogenesist, abiogenetic, abiogenetical, abiogenetically, ableness, abominableness, abortiveness, abrasiveness"
contains_sequence,contains_sequence:rat,RAT を含む単語,5750,"aberrate, aberrated, aberrating, aberration, aberrational, aberrations, aberrative, aberrator, abjuration, abjurations, abjuratory, acalyptrata"
contains_sequence,contains_sequence:rr,RR を含む単語,5747,"aarrgh, aarrghh, abencerrages, aberr, aberrance, aberrancy, aberrancies, aberrant, aberrantly, aberrants, aberrate, aberrated"
contains_sequence,contains_sequence:rc,RC を含む単語,5697,"acronarcotic, acrosarc, acrosarca, acrosarcum, adenocarcinoma, adenocarcinomas, adenocarcinomata, adenocarcinomatous, adenochondrosarcoma, adenomyxosarcoma, adenosarcoma, adenosarcomas"
contains_sequence,contains_sequence:res,RES を含む単語,5697,"abamperes, abductores, abjures, acceptress, accipitres, accoutres, accresce, accrescence, accrescendi, accrescendo, accrescent, acipenseres"
contains_sequence,contains_sequence:ies,IES を含む単語,5690,"abbacies, abbotcies, abecedaries, abeyancies, aberrancies, abhenries, abies, abilities, abmodalities, abnormalcies, abnormalities, abnormities"
contains_sequence,contains_sequence:est,EST を含む単語,5670,"abbest, abdest, abintestate, ablest, abovestairs, abruptest, absolutest, abstractest, abstrusest, absurdest, acenesthesia, acerbest"
contains_sequence,contains_sequence:tri,TRI を含む単語,5666,"abbotric, absorptiometric, abstrict, abstricted, abstricting, abstriction, abstricts, accipitrine, accoutring, accusatrix, accusatrixes, acentric"
contains_sequence,contains_sequence:rd,RD を含む単語,5655,"aardvark, aardvarks, aardwolf, aardwolves, abastard, abastardize, abdominocardiac, aberdavine, aberdeen, aberdevine, aberdonian, aberduvine"
contains_sequence,contains_sequence:qu,QU を含む単語,5653,"ablaqueate, absquatulate, absquatulation, aceanthrenequinone, acequia, acequiador, acequias, achaque, acquaint, acquaintance, acquaintances, acquaintanceship"
contains_sequence,contains_sequence:ts,TS を含む単語,5635,"abandonments, abasements, abashments, abatements, abbots, abbotship, abbotships, abducts, aberrants, abetments, abets, ablauts"
contains_sequence,contains_sequence:oni,ONI を含む単語,5623,"aaronic, aaronical, aaronite, aaronitic, abandoning, abelonian, aberdonian, abyssobenthonic, abolitionise, abolitionised, abolitionising, abolitionism"
contains_sequence,contains_sequence:gl,GL を含む単語,5606,"abidingly, aboundingly, absorbingly, acceleratingly, acceptingly, accommodatingly, accordingly, accusingly, acetylglycin, acetylglycine, achingly, achroglobin"
contains_sequence,contains_sequence:pro,PRO を含む単語,5588,"aboveproof, acidoproteolytic, acidproof, adpromission, adpromissor, afterproof, agitprop, agitpropist, agitprops, agueproof, airproof, airproofed"
contains_sequence,contains_sequence:men,MEN を含む単語,5541,"abandonment, abandonments, abasement, abasements, abashment, abashments, abatement, abatements, abbroachment, abdomen, abdomens, abetment"
contains_sequence,contains_sequence:nti,NTI を含む単語,5531,"abovementioned, absentia, absenting, abstention, abstentionism, abstentionist, abstentions, abstentious, abstinential, abundantia, accenting, accidential"
contains_sequence,contains_sequence:fo,FO を含む単語,5526,"acariform, acetabuliform, aciform, acinacifoliate, acinacifolious, acinaciform, acinetiform, aciniform, acneform, acneiform, actiniform, aculeiform"
contains_sequence,contains_sequence:au,AU を含む単語,5430,"abaue, ablaut, ablauts, aboideau, aboideaus, aboideaux, aboiteau, aboiteaus, aboiteaux, abraum, acaudal, acaudate"
contains_sequence,contains_sequence:eo,EO を含む単語,5428,"abietineous, acanaceous, acanthaceous, aceology, aceologic, aceraceous, achariaceous, achlamydeous, acidoproteolytic, acidosteophyte, acinaceous, actaeon"
contains_sequence,contains_sequence:tor,TOR を含む単語,5334,"abactor, abator, abators, abbreviator, abbreviatory, abbreviators, abdicator, abditory, abductor, abductores, abductors, aberrator"
contains_sequence,contains_sequence:ub,UB を含む単語,5273,"abubble, accubation, accubita, accubitum, accubitus, acetosoluble, acinotubular, acubens, ayyubid, ayubite, alveolosubnasal, anopubic"
contains_sequence,contains_sequence:lat,LAT を含む単語,5191,"abalation, abarticulation, ablate, ablated, ablates, ablating, ablation, ablations, ablatitious, ablatival, ablative, ablatively"
contains_sequence,contains_sequence:ex,EX を含む単語,5166,"achrodextrin, achrodextrinase, achroodextrin, achroodextrinase, adipopexia, adipopexic, adipopexis, adnex, adnexa, adnexal, adnexed, adnexitis"
contains_sequence,contains_sequence:ite,ITE を含む単語,5164,"aaronite, abadite, abderite, abelite, abichite, abietite, aboiteau, aboiteaus, aboiteaux, abrahamite, abrazite, absarokite"
contains_sequence,contains_sequence:ari,ARI を含む単語,5148,"abaris, abdaria, abecedaria, abecedarian, abecedarians, abecedaries, abecedarium, abecedarius, abkari, ablepharia, acantharia, acarari"
contains_sequence,contains_sequence:fe,FE を含む単語,5137,"acetabuliferous, achafe, acidiferous, actiniferous, adfected, adhafera, aeriferous, afear, afeard, afeared, afebrile, afenil"
contains_sequence,contains_sequence:lly,LLY を含む単語,5133,"abactinally, abdominally, abiogenetically, abiologically, abiotically, abysmally, ableptically, abnormally, aborally, aboriginally, absolutistically, abusefully"
contains_sequence,contains_sequence:lit,LIT を含む単語,5132,"abelite, abilitable, ability, abilities, abyssolith, abmodality, abmodalities, abnormality, abnormalities, abolition, abolitionary, abolitionise"
contains_sequence,contains_sequence:ove,OVE を含む単語,5132,"abdominovesical, above, aboveboard, abovedeck, aboveground, abovementioned, aboveproof, aboves, abovesaid, abovestairs, acetoveratrone, admove"
contains_sequence,contains_sequence:rin,RIN を含む単語,5129,"abhorring, abjuring, abrin, abrine, acarina, acarine, acarines, acarinosis, accessariness, accessoriness, accipitrine, accoutering"
contains_sequence,contains_sequence:ste,STE を含む単語,5117,"abbeystead, abbeystede, abdominohysterectomy, abdominohysterotomy, abdominoposterior, ablastemic, abstemious, abstemiously, abstemiousness, abstention, abstentionism, abstentionist"
contains_sequence,contains_sequence:cl,CL を含む単語,5068,"abacli, acanthocladous, acclaim, acclaimable, acclaimed, acclaimer, acclaimers, acclaiming, acclaims, acclamation, acclamations, acclamator"
contains_sequence,contains_sequence:up,UP を含む単語,5067,"abrupt, abruptedly, abrupter, abruptest, abruptio, abruption, abruptiones, abruptly, abruptness, accouple, accouplement, accupy"
contains_sequence,contains_sequence:iti,ITI を含む単語,5036,"aaronitic, abannition, abditive, abilities, abitibi, ablatitious, abmodalities, abnormalities, abnormities, abolition, abolitionary, abolitionise"
contains_sequence,contains_sequence:dr,DR を含む単語,5016,"acetaldehydrase, acethydrazide, acetylhydrazine, acetylphenylhydrazine, achlorhydria, achlorhydric, achondrite, achondritic, achondroplasia, achondroplastic, acrodrome, acrodromous"
contains_sequence,contains_sequence:ize,IZE を含む単語,4994,"abastardize, abnormalize, abnormalized, abolitionize, abolitionized, absolutize, academize, academized, accessorize, accessorized, acclimatize, acclimatized"
contains_sequence,contains_sequence:va,VA を含む単語,4986,"aardvark, aardvarks, abdominovaginal, abevacuation, ablatival, abnerval, absolvable, absolvatory, accusatival, acerval, acervate, acervately"
contains_sequence,contains_sequence:der,DER を含む単語,4953,"abderian, abderite, abider, abiders, abounder, abrader, abraders, absconder, absconders, absurder, acarodermatitis, acceder"
contains_sequence,contains_sequence:era,ERA を含む単語,4939,"abnumerable, acalypterae, acanthopteran, accelerable, accelerando, accelerant, accelerate, accelerated, acceleratedly, accelerates, accelerating, acceleratingly"
contains_sequence,contains_sequence:the,THE を含む単語,4929,"absinthe, absinthes, acatamathesia, aceacenaphthene, acenaphthene, acenaphthenyl, acenesthesia, acerathere, aceratherium, achyranthes, achroanthes, achroiocythemia"
contains_sequence,contains_sequence:nde,NDE を含む単語,4824,"abounded, abounder, absconded, abscondedly, abscondence, absconder, absconders, absentminded, absentmindedly, absentmindedness, adscendent, affriended"
contains_sequence,contains_sequence:les,LES を含む単語,4800,"abashless, abashlessly, abdominales, abeles, ables, ablesse, ablest, acaudelescent, acaulescence, acaulescent, accentless, accessless"
contains_sequence,contains_sequence:wa,WA を含む単語,4798,"abwab, abwatt, abwatts, adward, aforeward, afterswarm, afterswarming, afterwale, afterwar, afterward, afterwards, afterwash"
contains_sequence,contains_sequence:go,GO を含む単語,4791,"abadengo, abongo, acategorical, achango, actinogonidiate, actinologous, adephagous, aegophony, aegopodium, aerugo, aerugos, afgod"
contains_sequence,contains_sequence:ran,RAN を含む単語,4775,"abearance, aberrance, aberrancy, aberrancies, aberrant, aberrantly, aberrants, abranchial, abranchialism, abranchian, abranchiata, abranchiate"
contains_sequence,contains_sequence:ob,OB を含む単語,4769,"abyssobenthonic, abobra, acarophobia, acerbophobia, acetylaminobenzene, acetobacter, acetobenzoic, acetobromanilide, achillobursitis, achluophobia, achroglobin, achromobacter"
contains_sequence,contains_sequence:int,INT を含む単語,4764,"abintestate, abjoint, absinth, absinthe, absinthes, absinthial, absinthian, absinthiate, absinthiated, absinthiating, absinthic, absinthiin"
contains_sequence,contains_sequence:ism,ISM を含む単語,4731,"abnormalism, abolitionism, abranchialism, absenteeism, absinthism, absinthismic, absolutism, abstentionism, abstractionism, absurdism, academicism, academism"
contains_sequence,contains_sequence:ib,IB を含む単語,4656,"abhorrible, abib, abitibi, accendibility, accendible, accessibility, accessible, accessibleness, accessibly, acquisible, addibility, addible"
contains_sequence,contains_sequence:ere,ERE を含む単語,4654,"abampere, abamperes, abdominohysterectomy, absampere, acanthocereus, accoutered, acerathere, acipenseres, acquereur, actinomere, actinostereoscopy, adhere"
contains_sequence,contains_sequence:str,STR を含む単語,4651,"abastral, abstr, abstract, abstractable, abstracted, abstractedly, abstractedness, abstracter, abstracters, abstractest, abstracting, abstraction"
contains_sequence,contains_sequence:bu,BU を含む単語,4624,"ababua, abu, abubble, abucco, abuilding, abuleia, abulia, abulias, abulic, abulyeit, abulomania, abumbral"
contains_sequence,contains_sequence:dis,DIS を含む単語,4586,"absurdism, absurdist, addis, addison, addisonian, addisoniana, adenoidism, afterdischarge, agdistis, aggrandise, aggrandised, aggrandisement"
contains_sequence,contains_sequence:pt,PT を含む単語,4578,"abaptiston, abaptistum, ableptical, ableptically, abreption, abrupt, abruptedly, abrupter, abruptest, abruptio, abruption, abruptiones"
contains_sequence,contains_sequence:ast,AST を含む単語,4565,"abastard, abastardize, abastral, ablastemic, ablastin, ablastous, abrastol, abreast, acast, acastus, acatastasia, acatastatic"
contains_sequence,contains_sequence:gra,GRA を含む単語,4525,"accelerograph, acrography, acromonogrammatic, actinautography, actinautographic, actinogram, actinograph, actinography, actinographic, acutograve, addressograph, adenographer"
contains_sequence,contains_sequence:uc,UC を含む単語,4514,"abduce, abduced, abducens, abducent, abducentes, abduces, abducing, abduct, abducted, abducting, abduction, abductions"
contains_sequence,contains_sequence:her,HER を含む単語,4495,"abolisher, abolishers, accomplisher, accomplishers, acerathere, aceratherium, acher, achernar, acheron, acheronian, acherontic, acherontical"
contains_sequence,contains_sequence:ons,ONS を含む単語,4487,"abandons, abbreviations, abdications, abductions, aberrations, abjections, abjurations, ablations, ablutions, abnegations, abominations, abortions"
contains_sequence,contains_sequence:ili,ILI を含む単語,4486,"abiliment, abilitable, ability, abilities, abominability, abseiling, absorbability, accendibility, acceptability, accessability, accessibility, accountability"
contains_sequence,contains_sequence:man,MAN を含む単語,4473,"abulomania, acetobromanilide, ackman, acreman, acromania, adamance, adamances, adamancy, adamancies, adamant, adamantean, adamantine"
contains_sequence,contains_sequence:ian,IAN を含む単語,4472,"abbevillian, abderian, abdominalian, abecedarian, abecedarians, abelian, abelonian, aberdonian, abyssinian, abyssinians, abkhasian, abranchian"
contains_sequence,contains_sequence:ki,KI を含む単語,4471,"abnaki, absarokite, adiadochokinesia, adiadochokinesis, adiadokokinesi, adiadokokinesia, afluking, afterking, afterworking, agkistrodon, aikido, aikidos"
contains_sequence,contains_sequence:ric,RIC を含む単語,4469,"abbotric, abenteric, abrico, abricock, abricot, absorptiometric, abstrict, abstricted, abstricting, abstriction, abstricts, acaricidal"
contains_sequence,contains_sequence:ting,TING を含む単語,4463,"abalienating, abating, abbreviating, abdicating, abducting, aberrating, abetting, abirritating, abjudicating, ablactating, ablating, abnegating"
contains_sequence,contains_sequence:eu,EU を含む単語,4457,"abigeus, abneural, abreuvoir, acanthocereus, accoucheur, accoucheurs, accoucheuse, accoucheuses, acheulean, acquereur, acroneurosis, acrorrheuma"
contains_sequence,contains_sequence:ona,ONA を含む単語,4429,"abandonable, aberrational, ablutionary, abolitionary, abortional, absonant, absorptional, abstractional, accessional, accommodational, accretionary, acculturational"
contains_sequence,contains_sequence:ato,ATO を含む単語,4397,"abaton, abator, abators, abboccato, abbreviator, abbreviatory, abbreviators, abdicator, aberrator, aberuncator, abjudicator, abjuratory"
contains_sequence,contains_sequence:ally,ALLY を含む単語,4396,"abactinally, abdominally, abiogenetically, abiologically, abiotically, abysmally, ableptically, abnormally, aborally, aboriginally, absolutistically, academically"
contains_sequence,contains_sequence:over,OVER を含む単語,4367,"acetoveratrone, allover, allovers, antigovernment, antigovernmental, antigovernmentally, antipoverty, antroversion, antrovert, approver, approvers, archgovernor"
contains_sequence,contains_sequence:olo,OLO を含む単語,4361,"abiology, abiological, abiologically, acanthology, acanthological, acarology, acarologist, aceology, aceologic, acholoe, acholous, acidology"
contains_sequence,contains_sequence:ei,EI を含む単語,4351,"abeigh, abigei, abreid, abseil, abseiled, abseiling, abseils, absenteeism, abuleia, abulyeit, acanthodei, accueil"
contains_sequence,contains_sequence:ect,ECT を含む単語,4347,"abdominohysterectomy, abject, abjectedness, abjection, abjections, abjective, abjectly, abjectness, acatalectic, acoustoelectric, actinodielectric, actinoelectric"
contains_sequence,contains_sequence:mat,MAT を含む単語,4344,"acanthopomatous, acaridomatia, acaridomatium, acarodermatitis, acatamathesia, acclamation, acclamations, acclamator, acclamatory, acclimatable, acclimatation, acclimate"
contains_sequence,contains_sequence:mb,MB を含む単語,4324,"abarambo, abcoulomb, abscoulomb, abumbral, abumbrellar, accombination, accumb, accumbency, accumbent, accumber, acumble, adambulacral"
contains_sequence,contains_sequence:ow,OW を含む単語,4318,"ablow, abow, acknow, acknowing, acknowledge, acknowledgeable, acknowledged, acknowledgedly, acknowledgement, acknowledgements, acknowledger, acknowledgers"
contains_sequence,contains_sequence:ero,ERO を含む単語,4313,"abdominohysterotomy, acanthopterous, accelerograph, accelerometer, accelerometers, acerbityacerose, acerola, acerolas, acerose, acerous, acetabuliferous, acetylperoxide"
contains_sequence,contains_sequence:rn,RN を含む単語,4304,"abernethy, aborning, acharne, acharnement, achernar, acorn, acorned, acorns, acromiosternal, adjourn, adjournal, adjourned"
contains_sequence,contains_sequence:oph,OPH を含む単語,4301,"abiotrophy, abiotrophic, acanthophis, acanthophorous, acarophilous, acarophobia, acerbophobia, acetaminophen, acetoamidophenol, acetophenetide, acetophenetidin, acetophenetidine"
contains_sequence,contains_sequence:tro,TRO を含む単語,4264,"abiotrophy, abiotrophic, acentrous, acetyltropeine, acetoveratrone, acrotrophic, acrotrophoneurosis, actinotrocha, adrenocorticotrophic, adrenocorticotrophin, adrenocorticotropic, adrenotrophin"
contains_sequence,contains_sequence:ina,INA を含む単語,4239,"abacinate, abacination, abactinal, abactinally, abdomina, abdominal, abdominales, abdominalia, abdominalian, abdominally, abdominals, abdominovaginal"
contains_sequence,contains_sequence:tiv,TIV を含む単語,4237,"abdicative, abditive, aberrative, abirritative, abjective, abjunctive, ablatival, ablative, ablatively, ablatives, abnegative, abortive"
contains_sequence,contains_sequence:eg,EG を含む単語,4155,"abegge, abiegh, ablegate, ablegates, ablegation, abnegate, abnegated, abnegates, abnegating, abnegation, abnegations, abnegative"
contains_sequence,contains_sequence:ity,ITY を含む単語,4138,"ability, abmodality, abnormality, abnormity, abominability, aboriginality, absorbability, absorptivity, abstrusity, absurdity, accendibility, accentuality"
contains_sequence,contains_sequence:ui,UI を含む単語,4131,"abuilding, accruing, aceanthrenequinone, acequia, acequiador, acequias, acetotoluid, acetotoluide, acetotoluidine, acettoluide, acquiesce, acquiesced"
contains_sequence,contains_sequence:log,LOG を含む単語,4129,"abiology, abiological, abiologically, acanthology, acanthological, acarology, acarologist, aceology, aceologic, acidology, acylogen, acyrology"
contains_sequence,contains_sequence:und,UND を含む単語,4118,"abound, abounded, abounder, abounding, aboundingly, abounds, aboveground, abscound, abundance, abundances, abundancy, abundant"
contains_sequence,contains_sequence:ua,UA を含む単語,4111,"ababua, abatua, abevacuation, absquatulate, absquatulation, accentuable, accentual, accentuality, accentually, accentuate, accentuated, accentuates"
contains_sequence,contains_sequence:ria,RIA を含む単語,4095,"abacterial, abdaria, abderian, abecedaria, abecedarian, abecedarians, aberia, ablepharia, acantharia, acarian, acariasis, acariatre"
contains_sequence,contains_sequence:fl,FL を含む単語,4084,"acetylfluoride, acriflavin, acriflavine, adfluxion, afflate, afflated, afflation, afflatus, afflatuses, afflict, afflicted, afflictedness"
contains_sequence,contains_sequence:hr,HR を含む単語,4070,"abarthrosis, aceanthrene, aceanthrenequinone, achras, achree, achroacyte, achroanthes, achrodextrin, achrodextrinase, achroglobin, achroiocythaemia, achroiocythemia"
contains_sequence,contains_sequence:one,ONE を含む単語,4039,"abalone, abalones, abandoned, abandonedly, abandonee, abandoner, abandoners, abovementioned, abruptiones, accessioned, accessioner, aceanthrenequinone"
contains_sequence,contains_sequence:ula,ULA を含む単語,4030,"abarticular, abarticulation, absquatulate, absquatulation, acalyculate, acapsular, accumulable, accumulate, accumulated, accumulates, accumulating, accumulation"
contains_sequence,contains_sequence:ani,ANI を含む単語,4008,"aani, abanic, abulomania, accompanied, accompanier, accompanies, accompaniment, accompanimental, accompaniments, accompanist, accompanists, acetanilid"
contains_sequence,contains_sequence:min,MIN を含む単語,3980,"abdomina, abdominal, abdominales, abdominalia, abdominalian, abdominally, abdominals, abdominoanterior, abdominocardiac, abdominocentesis, abdominocystic, abdominogenital"
contains_sequence,contains_sequence:chi,CHI を含む単語,3976,"abichite, abrachia, abrachias, abranchial, abranchialism, abranchian, abranchiata, abranchiate, abranchious, acacatechin, accroaching, achier"
contains_sequence,contains_sequence:mu,MU を含む単語,3973,"abelmusk, academus, accismus, accumulable, accumulate, accumulated, accumulates, accumulating, accumulation, accumulations, accumulativ, accumulative"
contains_sequence,contains_sequence:red,RED を含む単語,3947,"abhorred, abjured, accoutered, accoutred, accredit, accreditable, accreditate, accreditation, accreditations, accredited, accreditee, accrediting"
contains_sequence,contains_sequence:nn,NN を含む単語,3943,"abannition, abonne, abonnement, acertannin, acetannin, acetyltannin, acetocinnamene, adrienne, afterdinner, agennesis, agennetic, aginner"
contains_sequence,contains_sequence:ome,OME を含む単語,3888,"abbacomes, abdomen, abdomens, aberrometer, abrasiometer, abrocome, absorptiometer, absorptiometric, acanthomeridae, accelerometer, accelerometers, accustomed"
contains_sequence,contains_sequence:fu,FU を含む単語,3879,"abuseful, abusefully, abusefulness, addressful, adventureful, adviceful, affrightful, affrightfully, affuse, affusedaffusing, affusion, affusions"
contains_sequence,contains_sequence:sta,STA を含む単語,3869,"abastard, abastardize, abintestate, abovestairs, absolutista, abstain, abstained, abstainer, abstainers, abstaining, abstainment, abstains"
contains_sequence,contains_sequence:ps,PS を含む単語,3858,"abamps, abbotships, ablepsy, ablepsia, acampsia, acapsular, acatalepsy, acatalepsia, achloropsia, achromatopsy, achromatopsia, achropsia"
contains_sequence,contains_sequence:ori,ORI を含む単語,3838,"aboriginal, aboriginality, aboriginally, aboriginals, aboriginary, aborigine, aborigines, acategorical, accessorial, accessories, accessorii, accessorily"
contains_sequence,contains_sequence:yl,YL を含む単語,3816,"acenaphthenyl, acenaphthylene, acetenyl, acetyl, acetylacetonates, acetylacetone, acetylamine, acetylaminobenzene, acetylaniline, acetylasalicylic, acetylate, acetylated"
contains_sequence,contains_sequence:gu,GU を含む単語,3806,"achagua, acridophagus, acrologue, acrorhagus, actinologue, acutangular, acutilinguae, acutilingual, aedeagus, aedoeagus, aerogun, aetiologue"
contains_sequence,contains_sequence:nat,NAT を含む単語,3795,"abacinate, abacination, abalienate, abalienated, abalienating, abalienation, abominate, abominated, abominates, abominating, abomination, abominations"
contains_sequence,contains_sequence:ial,IAL を含む単語,3787,"abacterial, abaxial, abbatial, abranchial, abranchialism, absinthial, abstinential, academial, acadialite, acanthial, acapnial, accessorial"
contains_sequence,contains_sequence:pho,PHO を含む単語,3787,"acalephoid, acanthophorous, acarophobia, acerbophobia, achluophobia, acouophonia, acousticophobia, acquophonia, acrophobia, acrophonetic, acrophony, acrophonic"
contains_sequence,contains_sequence:ell,ELL を含む単語,3775,"abumbrellar, acappella, acarpellous, acellular, acetylcellulose, achatinella, aconelline, adamellite, adenocellulitis, adipocellulose, adumbrellar, aflagellar"
contains_sequence,contains_sequence:ef,EF を含む単語,3771,"absorbefacient, abuseful, abusefully, abusefulness, acneform, adventureful, adviceful, aefald, aefaldy, aefaldness, aefauld, aeronef"
contains_sequence,contains_sequence:pu,PU を含む単語,3768,"acapu, acapulco, acromioscapular, acupunctuate, acupunctuation, acupuncturation, acupuncturator, acupuncture, acupunctured, acupuncturing, acupuncturist, acupuncturists"
contains_sequence,contains_sequence:cti,CTI を含む単語,3766,"abactinal, abactinally, abaction, abducting, abduction, abductions, abjection, abjections, abjective, abjunction, abjunctive, abreacting"
contains_sequence,contains_sequence:ish,ISH を含む単語,3766,"abolish, abolishable, abolished, abolisher, abolishers, abolishes, abolishing, abolishment, abolishments, accomplish, accomplishable, accomplished"
contains_sequence,contains_sequence:lis,LIS を含む単語,3749,"abnormalise, abnormalised, abnormalising, abnormalism, abnormalist, abolish, abolishable, abolished, abolisher, abolishers, abolishes, abolishing"
contains_sequence,contains_sequence:sl,SL を含む単語,3741,"abashlessly, abstemiously, accessless, acidulously, acrimoniously, acrogenously, adscititiously, adulterously, advantageously, adventitiously, adventurously, agelessly"
contains_sequence,contains_sequence:emi,EMI を含む単語,3736,"ablastemic, abstemious, abstemiously, abstemiousness, academia, academial, academian, academias, academic, academical, academically, academicals"
contains_sequence,contains_sequence:yp,YP を含む単語,3724,"acalypha, acalypterae, acalyptrata, acalyptratae, acalyptrate, acetoxyphthalide, adenohypersthenia, adenohypophyseal, adenohypophysial, adenohypophysis, adenotyphoid, adenotyphus"
contains_sequence,contains_sequence:and,AND を含む単語,3721,"aband, abandon, abandonable, abandoned, abandonedly, abandonee, abandoner, abandoners, abandoning, abandonment, abandonments, abandons"
contains_sequence,contains_sequence:cat,CAT を含む単語,3710,"abacate, abboccato, abdicate, abdicated, abdicates, abdicating, abdication, abdications, abdicative, abdicator, aberuncate, aberuncator"
contains_sequence,contains_sequence:rop,ROP を含む単語,3697,"abiotrophy, abiotrophic, acarophilous, acarophobia, acetyltropeine, achlorophyllous, achloropsia, achondroplasia, achondroplastic, achropsia, acroparalysis, acroparesthesia"
contains_sequence,contains_sequence:oa,OA を含む単語,3659,"abbroachment, abdominoanterior, aboard, aboardage, aboveboard, abroach, abroad, accoast, accroach, accroached, accroaching, accroachment"
contains_sequence,contains_sequence:ud,UD を含む単語,3654,"abjudge, abjudged, abjudging, abjudicate, abjudicated, abjudicating, abjudication, abjudicator, ablude, aboudikro, abstrude, acaudal"
contains_sequence,contains_sequence:ys,YS を含む単語,3642,"abbeys, abbeystead, abbeystede, abdominocystic, abdominohysterectomy, abdominohysterotomy, abhenrys, abys, abysm, abysmal, abysmally, abysms"
contains_sequence,contains_sequence:che,CHE を含む単語,3639,"abouchement, accouche, accouchement, accouchements, accoucheur, accoucheurs, accoucheuse, accoucheuses, accroached, ache, acheat, achech"
contains_sequence,contains_sequence:nis,NIS を含む単語,3635,"abiogenist, abolitionise, abolitionised, abolitionising, abolitionism, abolitionist, abolitionists, abortionist, abortionists, abstentionism, abstentionist, abstractionism"
contains_sequence,contains_sequence:nal,NAL を含む単語,3626,"abactinal, abactinally, abdominal, abdominales, abdominalia, abdominalian, abdominally, abdominals, abdominovaginal, aberrational, aboriginal, aboriginality"
contains_sequence,contains_sequence:nter,NTER を含む単語,3622,"abdominoanterior, abenteric, absenter, absenters, accounter, accounters, acounter, aerenterectasia, aeroenterectasia, affronter, ailantery, alimenter"
